date;number
2038-10-25;369520
2002-08-03;533979
1976-04-08;-26087
2044-05-30;-703826
1982-10-01;-403166
2015-03-24;308868
2030-12-16;617403
2030-05-11;-898292
2006-07-20;443814
2031-03-18;-383552
2053-02-05;-549609
1990-06-16;259664
1957-02-07;906406
2048-05-18;-60878
1989-12-31;-283415
2039-03-07;26058
2066-11-03;552749
2038-11-07;130982
1957-01-14;-125873
2031-02-06;379506
2002-07-23;-668001
2025-10-03;-572243
2042-07-28;563396
2018-12-09;298921
1906-02-02;-182955
2033-05-06;-463873
1937-04-07;-207427
1954-12-07;671477
1963-08-07;-498161
1923-05-29;-278232
1942-02-19;-551072
2017-11-29;128809
2068-11-28;-955929
1997-08-23;-134428
1941-02-15;-268202
1968-05-11;916379
1979-08-08;-53065
1905-02-18;989812
2059-09-05;-775738
1921-03-07;-949037
2009-12-20;-211467
2068-06-02;-539714
1980-01-23;292374
1919-10-15;490208
1999-09-24;135601
1998-01-29;166473
2062-08-05;-277117
2054-07-14;933334
2019-07-26;-991224
2015-02-15;88954
1919-03-26;380492
1999-09-16;-882176
2062-11-28;-283733
1904-07-08;-76367
1925-08-21;-216355
2019-10-09;-833264
2068-02-09;618988
2016-10-05;868155
1986-09-09;5759
2010-04-11;-45977
1930-12-03;743446
2057-02-12;-710509
2055-07-08;34861
1914-01-30;205050
1933-02-12;-340023
1948-03-08;664954
2005-04-13;732283
1979-01-24;-721559
2062-03-27;-656767
1929-04-20;356395
2034-12-06;-455708
1916-01-16;771883
1963-01-20;-300350
1958-03-22;806421
1922-09-12;427265
1979-03-06;643751
1904-02-27;-394191
2058-06-02;642030
1925-04-09;-929673
1913-01-29;-590654
1981-07-27;414113
1953-04-07;708231
1937-11-23;-74893
1934-01-08;-838068
1994-03-26;-122804
1986-05-11;-591810
1995-12-27;462970
1990-09-23;786038
1940-11-07;-220674
2026-05-02;-866314
1966-01-05;-217663
1923-10-30;374856
2019-09-19;-448421
1967-06-04;838190
1979-10-10;914172
1928-04-29;-986402
1966-10-31;514525
1950-05-05;-983719
1956-04-27;-886793
1949-07-05;345065
2015-09-01;-45739
2002-07-08;-601171
2033-01-28;566043
1987-01-11;499300
2055-03-31;-708723
2031-09-21;-493342
2017-06-09;217766
2021-02-26;-270181
2026-06-06;379394
1908-02-05;860071
2038-04-26;701949
1913-07-05;-634367
1999-05-19;-406890
2017-08-24;112106
2020-11-23;544757
1948-06-16;-91524
1981-12-26;-451442
1904-11-01;887773
1940-09-10;257926
2038-03-07;852501
1968-08-18;-230902
2024-07-27;-507056
1970-11-16;634194
2054-10-20;402017
1968-10-23;616384
2061-12-23;-288451
1989-08-15;450334
2042-05-17;123976
1932-06-09;-591707
1922-11-21;-54466
1952-02-12;-703125
1955-04-27;-973091
2010-10-15;-228878
2013-11-03;-964632
1923-08-29;-602374
2053-06-27;-414289
1911-05-17;8296
1901-03-27;-303066
1937-08-03;-242780
1984-07-19;-419965
1996-04-04;372083
1994-01-25;-5199
2050-04-04;-940525
1967-07-30;-819943
1917-09-22;-937704
1931-07-23;-735118
2005-06-16;-962913
1979-12-16;476311
2032-11-12;339923
1925-04-10;-92195
1936-02-05;791824
1952-01-13;107697
1923-01-23;491828
1948-06-01;-712488
2028-02-04;788122
1937-07-08;-569664
1999-11-10;38631
2055-12-12;115560
1951-05-20;323940
2011-05-07;735674
2011-07-01;-918363
2045-11-27;380411
2034-03-01;-228052
1900-05-03;-163423
2020-10-14;365196
2060-06-27;625594
1902-01-09;524754
1933-01-26;-474481
1992-10-14;-176066
1947-10-30;-260719
1996-07-13;-482697
1965-03-29;-185570
1929-01-02;574201
1918-11-03;-791798
1953-02-19;-195313
1937-11-15;460969
1920-05-04;-461687
1963-03-21;708548
2019-07-15;772031
1913-08-05;270068
2000-03-07;744241
2025-01-30;-852794
1930-05-05;777252
1926-01-23;667871
1980-01-12;181967
1932-10-16;393456
1944-05-01;138815
1966-08-28;393422
1995-01-08;391023
1953-06-05;-759850
1942-04-25;230256
1934-10-19;-274139
1901-02-20;773076
1931-03-06;-484139
1989-03-13;50910
2036-03-01;247654
1980-11-25;164165
1926-05-07;202612
2003-06-21;-261573
2037-09-17;-712908
1989-01-11;-554804
2055-07-12;-313702
1990-07-19;-891464
1970-06-08;-275023
1926-04-01;443890
1942-10-27;96294
2045-01-07;793118
2000-06-01;-46769
2004-11-19;204671
1950-01-08;-564282
2034-05-28;-815529
1959-11-27;329356
1941-11-22;935808
2002-02-10;391534
2011-01-06;874245
1915-09-18;-991068
1967-03-18;217546
1960-10-25;-403380
1958-07-30;308127
1977-01-09;-685890
2068-12-16;292587
2038-11-13;949335
2056-03-08;-380170
1935-03-09;-422929
1933-12-22;128751
1948-04-27;-608813
1937-09-24;136599
2059-02-10;-981446
2020-02-14;-36494
2009-02-03;-660381
1975-12-15;-79008
2048-01-15;383549
1921-03-06;901251
2049-06-08;955781
1978-09-19;-139258
1915-07-17;706635
1929-06-19;709286
1964-02-14;396332
1976-11-17;217314
2014-12-18;974751
1939-04-04;506823
1999-12-21;-21862
2049-01-24;-883157
1955-05-15;262991
1976-03-20;-613473
1935-03-15;-422057
1974-12-22;664334
1977-06-13;-667628
2032-05-01;807691
1950-10-10;967761
2059-08-03;-241876
2054-01-21;-953165
2034-06-18;-50938
1973-07-26;544964
1932-06-19;491710
1997-05-12;850946
2014-02-22;154047
2051-01-12;-360646
1959-04-09;-193289
1973-06-05;-996215
1969-01-25;-568774
1937-03-08;193550
2068-02-22;-222792
2050-11-09;-420294
1920-01-03;-91631
1963-03-09;-678022
1934-05-25;454458
1941-08-04;593853
2038-03-30;189147
1988-07-13;635154
2056-09-17;967598
2038-05-19;465304
1911-01-07;583654
2059-10-01;-322745
2045-01-27;769346
2066-10-28;721774
1940-08-14;-446967
1913-01-11;139495
1941-10-10;-741323
2066-02-12;-36649
1932-11-01;348449
2045-08-23;-164397
2068-12-26;600738
2059-01-07;-994266
1918-09-29;631399
1979-06-10;44237
2006-05-05;571635
1962-04-13;150712
2007-10-23;-247066
1930-09-08;546512
1968-03-16;454964
2017-03-03;-434381
1902-01-05;-965676
1936-10-06;241893
2058-01-14;-750643
2031-03-23;718672
1925-09-14;173195
1930-02-02;188802
2024-05-13;-685440
1960-02-28;-41364
2013-12-19;780081
1931-05-25;876459
2069-04-18;917136
1966-03-01;-968905
2067-11-04;-922872
2016-12-20;528225
1982-09-18;639684
1914-02-25;246718
2062-06-02;-175043
2042-12-10;-991244
2068-05-01;314319
1923-08-09;276515
2016-04-17;822023
2019-09-20;793933
2029-06-02;-55113
2017-06-23;79092
1977-08-19;-720627
1967-07-27;-355262
2025-05-21;460382
2059-02-14;730252
2063-05-06;-82768
1967-04-17;-983323
1953-10-29;-233066
1960-03-27;-592604
2026-12-26;569065
1948-09-24;-65511
2048-06-05;-618420
1960-05-20;419708
1955-05-25;-177913
1963-03-19;66863
2057-01-08;544357
1906-10-02;-560480
1935-09-20;-843031
2036-07-26;541129
1923-12-13;960825
1984-10-06;-810365
2031-08-26;679224
1985-02-03;-657006
1986-08-31;-128244
1964-06-16;922142
2012-08-29;880438
2025-05-24;793228
1902-01-18;-937809
2051-02-10;943584
1963-08-29;121264
2033-08-25;738201
1932-09-22;-407986
1906-09-15;-876797
1958-02-27;-372239
1936-04-08;-715009
1922-02-26;315387
1938-12-19;-811190
1989-02-07;55847
1969-10-22;438745
2056-11-26;-538433
1902-08-09;-654448
2016-09-02;-442418
2007-05-02;-519519
2007-06-05;-51875
1993-11-10;708186
1912-04-13;-483828
1972-03-04;-780630
1956-12-10;-550577
1973-11-08;139138
1996-09-28;-79493
1999-03-28;813091
2005-03-21;655090
1981-03-02;-552381
1962-03-28;-236555
1920-04-18;625713
2027-12-10;-439628
1900-01-18;-756965
2048-11-22;646999
2026-02-02;-887226
2014-02-23;110613
1921-05-25;-727595
1904-10-04;179532
1952-08-10;972212
1957-07-30;305404
2017-06-17;706192
1932-02-03;-900846
2052-07-13;469528
1923-10-16;271541
2031-05-20;277810
1942-08-15;-952067
1906-04-19;-319938
1922-05-18;42159
2022-07-09;-966552
1961-12-19;472677
1980-12-09;-542398
2039-08-18;650569
1933-12-07;-713943
2023-12-10;278294
1981-08-01;954111
1985-05-09;-56900
1996-09-01;645321
2039-11-29;441024
1975-08-31;-533576
1946-05-22;959314
1918-01-07;124468
1939-02-21;490438
1983-12-11;835969
1968-01-01;-560217
2034-03-13;928370
1911-08-24;-200164
1993-06-24;-233988
1929-07-06;351812
2063-05-31;524804
1907-09-21;386651
1946-02-11;-658194
2026-09-01;244416
2018-02-08;152223
1900-08-24;395600
2065-01-01;-311536
2022-07-29;-255425
1940-08-14;-153505
2031-02-25;-633854
2059-01-13;566008
2065-09-04;973932
2025-05-20;47657
1958-09-03;-873901
1977-07-10;542733
1963-02-11;-304600
1930-01-27;608292
2004-12-16;132489
2020-10-03;-908822
1978-04-10;-540677
1955-05-02;-165304
1940-10-02;-808482
2058-10-06;-633447
1946-08-04;-161328
2033-05-15;443427
1955-03-14;349162
1960-04-23;-999947
2030-03-10;426831
1945-04-30;-555706
2070-07-29;-133261
2004-09-28;334694
2049-03-16;29665
2047-09-28;-458959
1947-11-20;405230
1932-12-26;-762205
2060-09-01;-20838
2020-04-04;511266
1983-10-24;854794
1940-07-01;-694176
2020-11-19;-165127
1932-11-26;-123635
2062-08-04;153339
2001-07-18;-620113
2038-01-10;256759
2064-08-15;-744493
1969-10-03;-329796
2061-11-17;502858
1980-08-21;381039
2061-09-19;992452
1903-02-09;-933195
1932-05-17;556280
1962-03-04;-738099
1938-02-25;-863508
2002-10-23;286635
1919-05-18;149245
2018-06-06;-781461
1939-04-14;-271157
1902-07-01;-30938
1929-02-25;-332009
1966-06-30;-656622
1970-07-21;-796464
1966-02-09;-310295
1962-03-30;-47625
1980-12-13;128174
1993-09-20;-672526
2068-05-12;-651006
2064-06-13;-557819
2024-04-21;387156
1985-11-11;828814
2009-03-18;-983534
2034-02-15;-729845
1921-02-25;-477721
2006-01-02;702458
1926-04-18;-57369
2000-06-28;954964
1948-01-10;926524
2030-01-05;600443
1936-03-12;-812163
2028-12-12;-988550
1922-05-11;-680262
1958-07-21;352082
2002-06-10;4396
1930-12-16;436066
1929-01-09;934823
2019-05-26;-54749
2038-05-18;413471
2024-04-25;646753
2050-12-12;745072
2056-07-09;-555758
1963-01-19;826236
1929-12-20;588184
1986-12-05;-865190
2040-08-16;17928
2024-07-18;231819
2051-02-15;943095
2026-09-24;460358
2026-08-13;-225728
1995-08-17;56130
2070-10-05;-458298
2062-05-08;581283
2054-12-03;625613
1982-11-02;23326
2025-04-04;-21714
2005-09-18;-831054
1954-04-26;-542939
1916-08-13;517958
2038-03-09;-52997
1984-03-01;-679921
1995-03-28;-351576
1901-09-26;365350
1991-07-13;456853
1918-04-22;-719198
1900-02-18;-29946
1943-12-09;394122
1975-08-07;-264093
1930-01-31;-589779
2042-11-27;-681248
1938-01-25;975529
2031-12-22;-417172
1935-08-01;271878
1940-10-26;872284
1914-07-01;917353
1959-06-24;-713537
2051-06-22;-351474
1903-12-23;881909
1949-05-25;-292593
2054-11-07;-720866
2055-07-20;183327
1904-06-21;602070
2069-03-05;-115943
1988-03-30;-850750
2008-12-13;-329406
2051-12-28;795640
1943-08-20;496584
2015-05-16;-221260
1976-02-23;-675746
1946-12-29;-614431
1947-03-18;488451
1985-06-19;-175309
2006-08-03;-564282
1969-04-03;689768
2067-09-07;-469417
1944-01-17;-866856
2022-10-09;131537
2023-08-12;106692
2034-09-27;-423994
2062-11-22;163353
1910-10-26;-483388
1904-01-05;-460695
2059-12-27;69738
2025-10-15;-356706
1965-07-28;233245
1928-09-12;11603
1982-02-21;518866
1909-09-14;605095
2033-10-23;992374
2052-10-28;609159
1950-12-13;433955
1982-05-19;937989
2067-01-10;642423
1996-11-06;-230876
1930-01-14;-755173
1973-09-05;-329399
2069-10-03;797690
2022-04-15;-928552
2029-01-24;89192
1951-03-03;-350443
1933-09-13;-609882
1973-09-10;-579301
2027-10-19;-313601
1949-04-04;39640
1934-08-22;87380
2050-12-29;525043
1976-02-09;879653
2001-10-15;111518
1911-07-07;-846561
1943-08-04;354396
2053-06-29;668407
1911-03-12;448700
2031-09-25;-844761
2009-01-30;-959252
1977-10-30;-835822
1919-01-09;-64402
1989-05-14;336806
1983-07-10;915652
1927-09-12;684100
1911-02-17;-696435
1912-10-27;-651826
1997-06-06;-85988
1944-01-03;-779982
1937-11-10;47150
1980-05-30;105155
2023-10-24;-989283
1995-03-01;284973
2004-11-02;979600
2045-03-18;779005
2020-11-16;-738663
2052-05-07;401653
1904-05-05;744793
1901-01-12;-969351
2021-10-25;-901791
1992-04-30;358127
1991-11-10;-382301
1911-08-31;-661888
2069-08-25;-243479
1903-05-06;-562400
2035-01-21;134567
1971-05-30;-980502
1979-08-05;-821344
1990-11-08;-734616
1994-07-15;-758342
2037-01-18;883926
1990-07-17;210430
2062-10-22;-255017
2057-05-26;-791
1932-10-20;-145703
2003-09-05;-592248
1958-05-11;306488
1965-02-17;-644808
2030-02-25;846660
2021-08-21;-792361
1908-09-11;-518225
2053-12-06;200653
2021-09-22;-1518
1988-01-29;-977675
2035-07-05;382872
2043-05-17;-715658
1948-05-03;-89512
1902-08-06;-213027
2023-07-26;-714169
1973-02-13;-234791
1910-03-27;-52050
1966-07-04;-139164
2039-07-30;-65758
1978-07-24;707213
2046-09-29;820279
1953-08-20;-103915
2063-12-16;-154318
1927-08-21;234245
1918-09-01;434699
2031-07-19;499574
2070-11-18;-851255
1949-10-22;184515
1989-05-16;-639767
2050-05-13;-894941
2067-09-11;-319687
1929-12-27;115868
1984-02-28;207521
1911-08-15;814597
1987-05-16;-163984
1964-12-12;-887662
1964-04-08;395672
2043-03-23;-742204
1910-07-20;935033
1968-04-20;-987470
1975-08-30;-800139
2030-10-13;-742978
2003-05-25;803882
1914-11-22;908307
1926-02-02;251187
1940-07-24;-79245
1974-12-28;525458
2037-08-31;-249417
2032-10-19;-391655
2028-01-17;694368
1941-11-25;914505
1908-04-11;289331
2022-08-26;-844172
1934-08-01;-698301
1927-05-30;930378
2042-10-17;712652
1964-01-25;61809
2043-11-27;491746
1966-03-11;847839
2029-08-28;613968
1978-01-07;-976395
1902-07-19;-393763
2017-11-28;740515
1916-06-02;545844
2065-06-25;-106832
1992-04-17;-188218
1989-08-14;-472703
2035-06-22;-632259
1958-10-30;-473342
2068-02-03;-668959
2058-08-06;-781713
1994-07-23;46826
1939-05-27;433375
2051-06-28;331691
1949-12-27;-802488
2038-02-23;331344
2016-11-14;-284364
1932-05-06;654926
2044-07-01;-12677
1985-01-20;654170
1903-02-19;-201198
2021-04-11;-980343
1949-09-02;264869
2066-05-04;511741
1975-12-23;-26098
1954-09-05;425225
1953-10-21;-879140
1910-01-21;-84417
2054-02-10;575707
1906-07-09;-444535
2051-09-09;-648331
1936-03-18;724430
1946-12-30;-7665
2046-10-27;-303393
2021-09-19;652610
2059-05-09;991609
2061-02-10;186408
2028-04-23;130446
1995-03-31;70672
1937-10-02;-549927
2037-01-30;-683424
2034-02-10;308575
2054-04-17;-156857
1985-10-31;-806663
2053-06-23;-208463
1996-09-27;-442311
2009-08-14;266595
1983-10-11;404440
1995-04-04;277389
1945-06-13;836575
1993-08-03;-188951
1914-01-03;-283344
1946-05-10;-947338
1910-07-02;301837
1940-09-06;620214
1954-03-28;-540897
1958-09-21;778989
2033-07-12;-522888
1919-10-24;646869
1919-05-24;-846640
1939-10-16;-482274
2033-11-21;-732425
1966-02-15;-801281
1990-06-21;-991136
1922-12-06;-41487
1958-12-12;730144
1995-10-04;-681490
1970-06-05;208608
2060-04-20;-538434
1965-01-22;-943464
1938-03-17;-206776
2050-06-30;743389
2023-10-07;-123961
1978-09-05;441178
1955-10-16;-136985
1993-06-24;657703
1918-08-21;487539
2050-06-14;-271184
1911-05-29;680420
1993-02-13;-424226
2014-12-14;-724962
1963-11-23;784290
2063-11-25;-237230
1918-12-07;907850
1968-04-26;-590125
2001-04-11;-286999
1908-05-23;-464085
2028-10-08;-143776
1957-11-12;-886995
2043-09-07;605594
1925-05-30;688674
2039-03-03;807348
2045-10-21;736920
1938-11-03;216056
2035-03-07;-511506
2038-11-07;292578
2033-12-14;518090
1922-01-30;-666490
1940-03-18;337126
2027-09-14;-875036
2025-12-18;805130
2064-01-21;831076
1904-07-12;709771
2057-04-27;-165061
2058-02-24;747689
2069-10-29;-883305
2048-07-27;-768808
1975-10-27;358447
1984-01-17;-902273
1908-11-14;-943815
2033-06-13;660016
2003-02-11;669770
2008-12-23;648940
1980-04-28;61346
2026-02-26;12282
1998-01-01;-860642
1954-09-26;-488711
1989-03-15;670765
1903-05-09;-225625
1911-07-27;695693
1967-01-28;549418
1960-03-30;-137681
2007-08-29;-530886
1925-12-15;550461
2068-04-04;-303763
1989-06-16;866493
2021-08-09;-842326
1926-01-14;228311
1946-10-01;-153991
1924-02-11;-348321
2016-02-08;-797869
1930-04-26;-923036
2069-05-02;-959532
2031-09-20;-685870
1918-10-20;801300
2020-04-11;883764
1940-02-04;459910
2026-04-19;-622074
1945-05-04;-263513
1939-09-16;512461
1999-03-09;736287
2039-12-12;-452337
1913-03-11;-618343
1972-04-25;715062
2036-01-28;267042
2003-06-01;-526388
1965-11-26;-847080
2013-11-29;901044
1920-12-22;659095
2043-05-12;227681
1955-09-24;-782002
1981-01-31;-482821
1918-03-04;593139
1941-02-24;699212
1924-02-01;170210
2043-09-08;605626
1954-08-31;990765
1946-04-13;-360425
2048-05-06;819797
1923-01-07;-998101
2026-03-04;-976240
1997-08-01;-968607
1946-06-24;451224
2014-10-05;-995959
1994-06-19;-611243
1957-04-08;-692408
2047-07-05;-6820
2050-06-14;-385274
1933-06-30;-103553
2010-01-18;331450
1919-10-08;-782303
2059-09-15;-593499
1944-08-05;872944
2043-01-25;950429
1953-04-23;-278010
1977-06-23;726351
2005-12-08;536749
1982-09-03;-160653
1950-12-17;978565
2012-08-09;-634121
1928-05-18;650895
2033-07-27;-365827
1900-06-17;687620
1998-12-05;806705
2009-04-20;453635
1953-06-01;681523
2046-05-05;-262693
1917-01-24;325932
2017-11-03;451725
1958-08-25;-256726
1999-04-12;-3826
2018-09-29;481518
2042-12-31;487946
1986-12-03;-971556
1967-12-08;-373362
2048-03-03;-724869
2039-07-06;577429
1943-08-05;173796
1973-08-15;116407
2043-02-22;-44156
2009-03-03;-997322
1987-02-28;-741041
1960-02-28;91005
2034-05-08;-526693
1980-10-15;286755
2042-09-14;816773
1912-02-10;-357920
1936-01-09;-298898
1948-09-03;-486557
1959-06-21;-447745
1983-08-05;-125772
1972-01-12;-564156
2061-06-07;559654
1911-01-26;-35430
2014-04-01;411929
1913-09-17;-948646
1999-03-11;-939614
2040-02-17;721276
2070-04-30;174468
2050-03-02;127506
1920-12-13;-79298
2010-04-19;588431
1939-03-16;21398
2023-04-29;-792832
2010-12-23;821681
1910-09-11;-571025
1947-03-30;-825801
1971-03-13;-391007
1936-03-09;809461
1908-07-04;-770926
1950-11-20;-208383
1909-05-21;761457
1948-01-13;941443
1966-02-15;-361685
1935-07-02;-420674
1984-11-28;568527
2014-04-22;659079
2067-03-10;-799847
2061-08-05;-683164
1977-01-11;326127
2039-05-09;-105227
1994-11-03;464369
1999-01-18;837283
2059-09-09;-610734
1921-01-21;-731418
1964-09-03;373262
2047-01-08;-37417
1946-05-04;-731146
1990-10-29;-466650
1915-11-23;38112
2048-01-17;-607617
2045-05-08;891414
2023-01-21;393882
2054-08-05;951725
2042-03-23;-91424
2027-03-27;-317319
2065-08-24;-294835
1980-04-06;-67896
1934-10-10;-570721
1948-08-23;-244242
1946-08-01;-121803
1923-03-01;-20697
2026-07-14;640477
2047-12-12;-340985
1970-04-18;144213
2058-04-09;970403
1904-04-20;373830
1943-09-27;-797846
1995-01-13;39203
1905-10-06;741815
1971-07-02;668505
1915-07-14;302838
2007-12-22;15665
1981-10-04;-307082
1943-03-01;-948826
1999-03-11;-870807
2065-03-23;-145914
1972-11-08;436364
1995-10-01;-579875
2029-06-05;283838
1982-02-05;302419
2068-03-31;10396
1906-03-15;-845860
1958-10-03;-18819
1927-10-01;842233
2022-11-20;-781035
2008-04-05;646935
1932-09-10;-558516
2035-04-26;428532
1991-04-03;-92805
1916-02-24;279257
2044-09-10;-861286
2046-03-09;-40992
2056-07-09;706970
1989-01-01;803241
2041-10-22;-796610
1982-11-17;-683849
2021-08-12;819155
1914-11-09;445778
1964-04-25;-362694
1933-11-29;-165509
1919-11-10;-162133
1984-02-01;-604072
1948-05-30;-714903
2010-05-08;794123
1930-04-22;-619461
1974-12-15;-404223
1948-07-20;853961
1901-04-09;28755
1945-04-12;-499590
2004-11-02;28707
1993-06-11;844289
1993-05-27;508945
1965-10-13;205321
1924-06-08;47181
2057-10-27;-741416
2069-08-18;134156
1974-05-03;-916575
2054-04-25;468660
2030-02-22;-969253
1935-12-07;149665
1936-12-04;119884
1943-03-01;-580734
1960-08-14;-369600
1963-11-11;-821573
2005-06-19;261426
1908-07-30;495598
1963-09-03;-590426
1964-10-30;-258952
1961-11-18;949921
1941-02-28;-92393
1976-06-10;-101317
2041-09-22;614077
1974-05-21;424799
2057-09-27;-53574
2052-01-01;-808728
1999-04-15;-138397
1904-12-28;521829
1943-02-17;418986
2043-10-03;-893057
2038-04-21;-233533
1984-09-07;3494
2011-03-14;644843
1985-08-17;340074
2065-05-19;550258
2034-12-27;-828806
1998-04-22;366452
1908-02-27;767781
2017-01-25;-872076
2028-09-05;-246251
1970-10-08;-529503
1979-12-12;-377173
1943-01-17;-966606
2020-04-04;-245176
1994-06-10;796359
1951-04-27;804457
1964-08-23;11932
1995-06-13;945167
1989-04-01;-987658
1940-11-02;570182
1971-05-28;-883533
1977-10-29;-659656
1912-05-12;-829821
1975-03-27;708531
1953-03-14;458377
2032-07-23;-172060
1918-10-06;-665383
1916-11-14;259634
2068-05-16;-700564
2000-01-19;-340148
1975-08-18;30262
2056-11-09;-256525
1906-01-04;250597
2052-07-01;-216033
1980-03-05;423085
2024-05-22;130799
2007-10-02;-44410
1985-12-31;56602
1914-06-24;-353707
1964-06-08;173837
1907-07-27;893946
2011-03-30;552813
1990-07-05;446796
1923-05-01;-260636
1939-05-16;-186146
1905-03-03;-691101
1922-11-10;-569245
1962-09-04;25864
1906-02-28;-300043
2011-03-01;-431171
2055-02-22;321994
1999-07-12;310964
2013-04-12;754510
1914-06-23;-864580
1911-11-05;629599
2022-02-25;681094
1923-07-08;-91146
1959-06-10;200088
1957-07-26;-390206
1956-09-18;-497584
1957-12-10;-180715
1918-09-21;964429
2032-06-25;-943337
2024-03-23;659177
1982-04-21;-23452
1925-08-27;-487677
1963-07-04;-615297
2039-11-04;-424189
2035-03-22;-541985
1919-06-17;553937
2028-11-18;-56658
2032-03-21;434145
2021-11-12;826739
2040-06-25;-452550
1913-08-18;-119770
2056-12-16;-984629
2062-06-11;-970563
2029-09-05;397513
2024-12-21;-400779
2023-01-05;864857
1992-12-26;-447677
2017-07-17;-622632
1965-12-21;264246
1910-08-07;682379
1991-03-12;498787
1989-02-26;-342636
1919-03-21;36151
1905-01-18;425530
2012-08-11;407833
1981-09-04;-458808
1971-02-10;-555439
